,DAL,UAL,AAL,LUV,ALK,JBLU,UNP,CSX,NSC,CP,CNI,UPS,FDX,JBHT,ODFL,KNX,SAIA,SNDR,CHRW,EXPD
2025-09-30,0.0,0.0,0.0,0.0,-0.04546155144872156,0.0,0.0,0.13272675435111495,0.02108739325735743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1083525961597508,0.0,0.0
2025-10-01,0.0,-0.15400233930471943,0.0,0.18105461811192303,0.0,0.0,0.0,0.033108211567639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06016049037484255,0.0,0.0
2025-10-02,0.0,-0.048045251335133356,0.0,0.12390106386219062,0.0,0.0,0.0,0.08562327407681206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16147908660386934,0.0,0.0
2025-10-03,0.0,-0.01628841454142213,0.0,0.15696030941795933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1406718948765372,0.0,0.0
2025-10-06,0.0,-0.1431194358838784,0.0,0.02105837979034723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12206105609353118,0.0,0.0,0.0,0.0
2025-10-07,-0.16709625047535015,-0.022830718390970523,0.0,0.08915625919954207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10077070966677863,0.0,0.0,0.0,0.0
2025-10-08,-0.01988746028752309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029996726358676996,0.0,0.04823475540156917,0.0,-0.0583440214727231
2025-10-09,-0.1298730887738677,0.0,0.0,0.0,0.0,0.17876857829144938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023412997666817374,-0.07230848718439904,0.0
2025-10-10,-0.1338777199598596,0.0,0.061314470755778325,0.0,0.0,0.11149914810512901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03893589890104773,0.0
2025-10-13,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2025-10-14,-0.015387713991573227,0.0,0.03139312673414832,0.0,0.0,0.0006446708311818504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016650083573756944,0.0
2025-10-15,-0.005735426775777716,0.0,0.009165023163512859,0.0,0.0,0.0026888456880184057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006118442075753552,0.0
2025-10-16,0.0,0.0,0.004153093359045981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01006221304624882,0.0,0.0,0.011695545852370417,0.0,0.0,0.0,0.0,-0.005786426165167579,0.0
2025-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-20,0.0,0.0,0.003084914718709204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02008984772324792,0.0,0.0,0.017004933004538716,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-21,0.0,0.0,0.03146637795827093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05086179814571418,0.0,0.0,0.01939542018744325,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-22,0.0,0.0,0.03839705557601503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058563368889705106,0.0,0.0,0.02016631331369008,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-23,0.0,0.0,0.013961012780269266,-0.03803466978685179,0.0,0.03631775042677967,0.0,0.0,0.0,0.0,-0.012244093420197145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-24,0.0,0.0,0.06487965830417244,0.0,-0.056540098318930476,0.010396458760194823,0.0,0.0,0.0,0.0,-0.018736018745436796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-27,0.0,0.0,0.05512936986186622,0.0,-0.09773952367137888,0.12292609897496207,0.0,0.0,0.0,0.0,-0.08031594516544939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-28,0.0,0.0,0.0,0.0,-0.09837301467533263,0.12960471188831157,0.0,0.0,0.0,0.0,-0.12956863617661868,0.09833693896363972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-29,0.0,0.0,0.0,0.0,-0.057088286181606045,0.14466720291222362,0.0,0.0,0.0,0.0,-0.0993773690109422,0.011798452280324626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009572684053373437,0.022075683687186935,0.0,0.0,0.0,0.0,0.0,-0.07040809865602228,0.05790509902220877,0.0
2025-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047139754225858393,0.015019269707386871,0.0,0.0,0.0,0.0,0.0,-0.034501758948890175,0.0666222434673617,0.0
2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397335467139182,0.0,0.0,0.0,0.0,0.0,-0.048520890486851764,0.008787343772933569,0.0
2025-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015931611198664968,0.0,0.0,0.0,0.0,0.0,-0.07071622054701328,0.0,0.05478460934834831
2025-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004061217390112529,0.0,0.0,0.0,0.0,0.0,-0.028870907720187307,0.0,0.02480969033007478
2025-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017106823343840796,0.0,0.0,0.0,0.0,0.0,-0.04065944863038628,0.0,0.023552625286545482
2025-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015636716585788742,0.0,0.0,0.0,0.0,0.0,-0.024122744880094193,0.0,0.00848602829430545
2025-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012187839885299864,0.0,0.0,0.0,0.0,0.0,-0.027662951971273376,0.0,0.015475112085973514
2025-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011622418650174965,0.04842069268550193,0.0,0.0,0.0,0.0,-0.06004311133567689,0.0,0.0
2025-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006608775401482837,0.07319242837823647,0.0,0.0,0.0,0.0,-0.0798012037797193,0.0,0.0
2025-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03152462186835241,0.03567900289492397,0.0,0.0,0.0,0.0,-0.06720362476327638,0.0,0.0
2025-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02349056954850774,0.0,0.0,0.0,0.0,-0.02349056954850774,0.0,0.0
2025-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027364915896669978,0.0,0.0,0.0,0.0,-0.027364915896669978,0.0,0.0
2025-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038736031276124555,0.0,0.0,0.0,0.0,-0.0038736031276124555,0.0,0.0
2025-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039001376982581775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00786460488475325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-21,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24,0.0,0.0,0.0,0.0,0.0,-0.01527353526627923,0.0,0.0,0.0,0.0,0.0,0.0,0.01527353526627923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25,0.0,0.0,0.0,0.0,0.0,-0.03773927719154849,0.0,0.0,0.0,0.0,0.0,0.0,0.03773927719154849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-26,0.0,0.0,0.0,0.0,0.0,-0.07203072493246947,0.0,0.0,0.0,0.0,0.0,0.0,0.07203072493246947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,0.0,0.0,0.0,0.0,0.0,-0.11270592294541135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,0.0,0.0,0.0,0.0,0.0,-0.17915039397339783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-02,0.0,0.0,0.0,0.0,0.0,-0.11138262301752842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11138262301752842,0.0,0.0,0.0
2025-12-03,0.0,0.0,0.0,0.0,0.0,-0.16079268701107233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135574782171186,0.0,0.025217904839886344,0.0,0.0,0.0
2025-12-04,0.0,-0.11067666210231929,0.0,0.0,0.0930537870754466,-0.10706239944619317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12468527447306586,0.0,0.0,0.0,0.0,0.0
2025-12-05,-0.11926558607955492,-0.10137751736394367,0.0,0.16470034557979701,0.055942757863701585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-08,-0.1312081844159517,-0.0875145343441459,0.0,0.08665403108299496,0.1320686876771026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-09,-0.09769183852246396,-0.04581454378750859,0.0,0.03723929279203863,0.10626708951793394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-10,-0.05721975362987641,-0.06659323204077713,0.0,0.07803644538788482,0.0457765402827687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-11,-0.15211846152793732,-0.06675781188403532,0.0,0.15318912078113683,0.06568715263083585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-12,-0.10991980936308074,-0.10983479796786093,0.0,0.11936497012804718,0.10038963720289448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,-0.07522521023478176,-0.1443964952072803,0.0,0.1599325137751141,0.05968919166694799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16,-0.08868178928742382,-0.065236232384073,0.0,0.09358231018759439,0.06033571148390243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,-0.04020369223817584,-0.12135841882096635,0.0,0.16023175344895327,0.0013303576101889132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,-0.03248350144656159,-0.04900064222134396,0.0,0.0692772200444941,0.012206923623411452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,-0.11855169101774435,-0.014006651760820435,0.0,0.06009823058228196,0.07246011219628283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,-0.22396234924205397,0.0,0.0,0.22396234924205397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.163168931751597,0.0,-0.16316634711330488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06,0.0,0.1090190008980908,0.0,0.0,0.0,0.21279875081970387,0.0,-0.20398435704863724,0.0,-0.1178333946691574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07,0.0,0.06747664664258302,0.2592685087500395,0.0,0.0,0.0,-0.18543678365423985,0.0,0.0,-0.14130837173838262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08,0.0,0.24393230338878863,0.08506089156832433,0.0,0.0,0.0,-0.1751953818976056,0.0,0.0,-0.15379781305950738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09,0.0,0.14142831243903117,0.1940161989596447,0.0,0.0,0.0,-0.16687767766277667,0.0,0.0,-0.16856683373589923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12,0.0,0.007940755348970135,0.24350513903337764,0.0,0.0,0.0,-0.17063058630101643,0.0,0.0,-0.08081530808133129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13,0.0,0.09826243680028741,0.11198288279880846,0.0,0.0,0.0,-0.06346063180280254,0.0,0.0,-0.14678468779629333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14,0.0,0.08757175716462887,0.02785187190972955,0.0,0.0,0.0,-0.054106582033914434,0.0,0.0,-0.061317047040443974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15,0.0,0.04014180810679996,0.03131721121184662,0.0,0.0,0.0,-0.06703353378605542,0.0,0.0,-0.0044254855325911715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,0.0,0.053810845719978725,0.14800104913570442,0.0,0.0,0.0,-0.03047557427313703,0.0,0.0,-0.17133632058254614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20,0.0,0.0,0.020603394902733163,0.0,0.0,0.0,-0.07726164104884839,0.0,-0.10630149782094926,0.0,0.0,0.0,0.0,0.16295974396706445,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21,0.0,0.0,0.0032141010361582843,0.0,0.0,0.0,-0.025596895375988537,0.0,-0.033183344444412,0.0,0.0,0.0,0.0,0.05556613878424225,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22,0.0,0.0,0.08664919440484786,0.0,0.0,0.0,-0.025061384240247477,-0.08246636392572754,0.0,0.0,0.0,0.0,0.0,0.020878553761127176,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,0.0,0.0,0.07000299647842634,0.0,0.12286330525138492,0.0,0.0,-0.10783090224006452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08503539948974673,0.0,0.0,0.0,0.0
2026-01-26,0.0,0.0,0.0,0.0,0.07688161069293832,0.0,0.0,-0.056259988487543586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020621622205394742,0.0,0.0,0.0,0.0
2026-01-27,0.0,0.0,-0.045695803487830644,0.0,0.0821155111616139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036419707673783254,0.0,0.0,0.0,0.0
2026-01-28,0.0,0.0,-0.012862694335817984,0.0,0.0014375408607836266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013142731324903734,0.0,0.024567884799938097,0.0,0.0
2026-01-29,0.0,0.0,-0.004135254797251855,0.0077215767092935475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012047475833728408,0.008461153921686716,0.0,0.0
2026-01-30,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-02,0.0,0.0,-0.002031484721734585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034645330172969023,0.0,0.0,0.0,0.0050802044252825215,0.0,0.0,0.00041581331374896573,0.0,0.0
2026-02-03,0.0,0.0,-0.00966299445647938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414214441611581,0.0,0.01823891992443113,0.0,0.0,0.0,0.0,-0.04271806988406756
2026-02-04,0.0,0.0,-0.012393996294834606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014096358277757351,0.0,0.0345512682201469,-0.023566907753088024,0.0,0.0,0.0,0.0
2026-02-05,0.0,0.0,-0.0007055815719213642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004381342379338568,0.0,0.010991309453335001,-0.014667070260752202,0.0,0.0,0.0,0.0
2026-02-06,0.0,0.0,-0.018899130251551387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006859987568330946,0.0,0.023924109985462752,-0.011884967302242309,0.0,0.0,0.0,0.0
2026-02-09,0.0,0.0,-0.020240625695959212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00758579424871505,0.0,0.012654831447244164,0.0,0.0,0.0,0.0,0.0
2026-02-10,0.0,0.0,-0.0027686428736115477,0.0,0.0,0.0,0.0,0.0,0.012416324646101583,0.0,0.0,0.0,0.002740750795004381,0.0,0.0,0.0,-0.012388432567494416,0.0,0.0,0.0
2026-02-11,0.0,0.0,-0.006346778771389366,0.0,0.0,0.0,0.0,0.0,0.007429281621041856,0.0,0.0,0.0,0.01356176080577729,0.0,0.0,0.0,-0.014644263655429778,0.0,0.0,0.0
2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005194664987791783,0.0,0.0,0.0,0.015217567364701685,0.0,0.0,0.0,-0.0031137439291787855,0.0,0.0,-0.012623289934302076
2026-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04489570332692045,0.0,0.0,0.0,-0.009153426612738403,0.0,0.0,-0.03574227671418205
2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036600556994931886,0.04298413250026579,0.0,0.0,0.0,-0.00638357550533391,0.0,0.0,0.0
2026-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05263701583442044,0.06459180840313104,0.0,0.0,0.0,-0.011954792568710602,0.0,0.0,0.0
2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01060402458376748,0.010823838042531505,0.0,0.0,0.0,-0.00021981345876402456,0.0,0.0,0.0
2026-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2026-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2026-02-24,0.0,0.0,0.0,0.0,0.0,0.0087783584719648,0.0,0.0,0.0,0.0,0.0,0.0,0.0017032578074516846,0.0,0.0,0.0,-0.0016941689629300881,0.0,0.0,-0.008787447316486398
2026-02-25,0.0,0.0,0.0,0.0,0.0,0.015857712714028936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035808610375077203,0.0,0.0,-0.012276851676521214
2026-02-26,0.0,0.0,0.0,0.0,0.0,0.01597761129525322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014034200087502523,0.0,0.0,-0.0019434112077506953
2026-02-27,0.0,0.0,0.0,0.0,0.0,0.02635276596707165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020106804232607647,0.0,0.0,-0.006245961734464001
2026-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2026-03-05,0.0014835170929400339,0.0,0.0,0.0,0.0,0.0012531260159200821,0.0,-0.0013394120490839707,0.0,0.0,0.0,-0.0013972310597761455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-11,0.010551830094654668,0.0,0.0,0.0,0.0,0.0,0.0,-0.006333931353709739,0.0,0.0,0.0,-0.004217898740944932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-12,0.010529121562189464,0.0,0.0,0.0,0.0,0.0,0.0,-0.009386096735145939,0.0,0.0,0.0,-0.0011430248270435255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-17,0.010257623021423575,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030428793761766203,0.0,0.0,-0.007214743645246956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-24,0.027225023739752368,0.0,0.0,0.0,0.0,0.0006878748792242961,0.0,-0.026315419340309912,0.0,0.0,-0.001597479278666754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,0.004918705209048737,0.0,0.0,0.0,0.0,0.010744631764567372,0.0,-0.011726673931053715,0.0,0.0,-0.003936663042562394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,0.021830675800897904,0.0,0.0,0.0,0.0,0.009583468095039994,0.0,0.0,0.0,0.0,-0.0314141438959379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-27,0.004085226353890384,0.0,0.0,0.0,0.0,0.0015034784429946435,0.0,0.0,0.0,0.0,-0.0055887047968850275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-02,0.0,0.0,0.0,0.0,0.0,0.05653620505037278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-06,0.0,0.0,0.0,0.0,0.0,0.02056547789873044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-07,0.0,0.0,0.0,0.0,0.0,0.02051845325914169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,0.0,0.0,0.0,0.0,0.0,0.025559145399886556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-14,0.0,-0.08692934088127889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-15,0.0,-0.10483212363083803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-16,0.0,-0.03198089365810414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07242304057745776,0.0,0.0,0.0,0.07680929255657502,0.0,0.0,0.0,0.0,0.02759464167898688,0.0
